1849691347|9781849691345|2011-11|Robin de Jongh|Packt Publishing|Google SketchUp for Game Design: Beginner's Guide|sketchup,design|
1849692483|9781849692489|2012-07|Holgate Colin|Packt Publishing|LiveCode Mobile Development Beginner's Guide|mobile|
1849692505|9781849692502|2012-04|Christer Kaitila|Packt Publishing|The Game Jam Survival Guide|other|
1849693129|9781849693127|2013-07|Stoyan Stefanov, Kumar Chetan Sharma|Packt Publishing|Object-Oriented JavaScript, 2nd Edition|javascript|
1849693188|9781849693189|2012-04|Ben Frain|Packt Publishing|Responsive Web Design with HTML5 and CSS3|frontend,html5,css3|
1849693285|9781849693288|2013-01|Vincent Bumgarner|Packt Publishing|Implementing Splunk: Big Data Reporting and Development for Operational Intelligence|bigdata|
184969558X|9781849695589|2014-05|Jate Wittayabundit|Packt Publishing|Unity 4 Game Development HOTSHOT|mobile,game|
1849696969|9781849696968|2014-12|Alex Libby|Packt Publishing|Responsive Media in HTML5|html5|
1849697086|9781849697088|2013-08|Joe Larson|Packt Publishing|3D Printing Blueprints|design|
1849698422|9781849698429|2013-12|Dan Peleg|Packt Publishing|Mastering Sublime Text|other|
1849698465|9781849698467|2014-02|Jonathan Peppers|Packt Publishing|Xamarin Crossplatform Application Development|mobile|
184969866X|9781849698665|2014-08|David B. Demyan|Packt Publishing|E-Learning with Camtasia Studio|video|
1849699593|9781849699594|2013-10|Venkateshwaran Loganathan|Packt Publishing|PySide GUI Application Development|python|
1849699798|9781849699792|2014-04|Sumeet Arora|Packt Publishing|WebGL Game Development|html5,webgl|
047025128X|9780470251287|2008-05|Richard Blum|Wiley|Linux Command Line and Shell Scripting Bible|linux|
596001622|9780596001629|2004-01|Duane Wessels|O'Reilly Media|Squid: The Definitive Guide|linux,squid|
596002122|9780596002121|2003-12|Kyle D. Dent|O'Reilly Media|Postfix: The Definitive Guide: A Secure and Easy-to-Use MTA for UNIX|linux,postfix|
596005164|9780596005160|2003-05|Greg Lehey|O'Reilly Media|The Complete FreeBSD: Documentation from the Source|freebsd,unix|
596005652|9780596005658|2005-11|Daniel P. Bovet, Marco Cesati|O'Reilly Media|Understanding the Linux Kernel, 3rd Edition|linux,kernel|
596005903|9780596005900|2005-02|Jonathan Corbet, Alessandro Rubini, Greg Kroah-Hartman|O'Reilly Media|Linux Device Drivers, 3rd Edition|linux,driver|
596006101|9780596006105|2004-11|Robert Mecklenburg|O'Reilly Media|Managing Projects with GNU Make: The Power of GNU Make for Building Anything|linux,make,programming|
596510292|9780596510299|2007-11|Bryan Costales, Claus Assmann, George Jansen, Gregory Neil Shapiro|O'Reilly Media|sendmail, 4th Edition|linux,sendmail|
596527764|9780596527761|2006-06|Arnold Robbins|Oreilly & Associates Inc|Bash Quick Reference|linux,bash|
735710430|9780735710436|2001-06|CodeSourcery LLC, Mark L. Mitchell, Alex Samuel, Jeffrey Oldham|Sams Publishing|Advanced Linux Programming|linux,programming|
764568353|9780764568350|2004-07|Charlie Scott, Paul Wolfe, Bert Hayes|For Dummies|Snort For Dummies|linux,security,snort|
1491943823|9781491943823|2016-10|Gregory T Brown|O'Reilly Media|Programming Beyond Practices: Be More Than Just a Code Monkey|programming|
1565924266|9781565924260|1998-11|Arnold Robbins, Linda Lamb|O'Reilly Media|Learning the vi Editor|vim|
1565925106|9781565925106|2001-07|Mike Eisler, Ricardo Labiaga, Hal Stern|O'Reilly Media|Managing NFS and NIS: Help for Unix System Administrators|linux,nfs|
1565926420|9781565926424|1999-11|W. Curtis Preston|O'Reilly Media|Unix Backup and Recovery|unix,backup|
1590594940|9781590594940|2005-08|Ron Aitchison|Apress|Pro DNS and BIND|linux,dns|
1849510504|9781849510509|2010-04|Kim Schulz|Packt Publishing|Hacking Vim 7.2|vim|
1849519021|9781849519021|2013-04|Jonathan Hobson|Packt Publishing|CentOS 6 Linux Server Cookbook|linux,centos|
1904811787|9781904811787|2006-04|Alena Kabelova, Libor Dostalek|Packt Publishing|DNS in Action: A detailed and practical guide to DNS implementation, configuration, and administration|linux,dns|
190481185X|9781904811855|2006-05|Markus Feilner|Packt Publishing|OpenVPN: Building and Integrating Virtual Private Networks: Learn how to build secure VPNs using this powerful Open Source application|linux,openvpn|
AAAAAAAAAA|978AAAAAAAAAA|2016-04|Olivier Manickum|Packt Publishing|What you need to know about Angular 2|javascript,angularjs2|
RRRRRRRRRR|978RRRRRRRRRR|2016-04|Dipanjan Sarkar, Raghav Bali|Packt Publishing|What you need to know about R|rlang|
1782160981|9781782160984|2013-09|Giorgio Natili|Packt Publishing|PhoneGap 3, Beginner's Guide, 2nd Edition|mobile,phonegap|
1783283157|9781783283156|2014-02|Felix Lopez, Victor Romero|Packt Publishing|Mastering Python Regular Expressions|python,regex|
1785884220|9781785884221|2015-10|Antonio Pachon Ruiz|Packt Publishing|Mastering Android Application Development|mobile,android|
1785885995|9781785885990|2015-12|Arun Tigeraniya|Packt Publishing|Python Unlocked|python|
152391744X|9781523917440|2016-02|Viktor Farcic|CreateSpace Independent Publishing Platform|The DevOps 2.0 Toolkit: Automating the Continuous Deployment Pipeline with Containerized Microservices|devops|
1118026470|9781118026472|2011-09|Dafydd Stuttard|Wiley|The Web Application Hacker's Handbook: Finding and Exploiting Security Flaws 2nd Edition|hacker,pentest|
149194594X|9781491945940|2014-11|Julia Elman, Mark Lavin|O'Reilly Media|Lightweight Django: Using REST, WebSockets, and Backbone|python,django,backbone,websocket|
1782168494|9781782168492|2016-06|Wolf Halton, Bo Weaver|Packt Publishing|Kali Linux 2: Windows Penetration Testing|pentest,security|
1783285230|9781783285235|2016-05|Preston Miller, Chapin Bryce|Packt Publishing|Learning Python for Forensics|pentest,security,python|
1783289597|9781783289592|2013-10|Willie L. Pritchett, David De Smet|Packt Publishing|Kali Linux Cookbook|pentest,security|
1784398632|9781784398637|2016-07|John Hearty|Packt Publishing|Advanced Machine Learning with Python|python,machinelearning|
1785288938|9781785288937|2016-05|Erik Westra|Packt Publishing|Python Geospatial Development - Third Edition|python|
B0167CVE0E|9788543014500|2015-09|William Stallings|Pearson|Criptografia e seguranca de redes: principios e praticas|security,cryptography|
1491929200|9781491929209|2016-01|Richard Banfield|O'Reilly Media|Design Leadership: How Top Design Leaders Build and Grow Successful Organizations|startup,design|
1119367689|9781119367680|2017-03|Wil Allsopp|Wiley|Advanced Penetration Testing: Hacking the World's Most Secure Networks|security,pentest|
71836489|9780071836487|2014-06|Matt Walker|McGraw-Hill Education|CEH Certified Ethical Hacker All-in-One Exam Guide, Second Edition 2nd Edition|security,pentest|
1593271441|9781593271442|2008-02|Jon Erickson|No Starch Press|Hacking: The Art of Exploitation, 2nd Edition|security,pentest|
159327288X|9781593272883|2011-07|David Kennedy|No Starch Press|Metasploit: The Penetration Tester's Guide|security,pentest,metasploit|
1494295504|9781494295509|2014-02|Ben Clark|CreateSpace|Rtfm: Red Team Field Manual|security,pentest|
124116442|9780124116443|2013-08|Patrick Engebretson|Syngress|The Basics of Hacking and Penetration Testing, Second Edition: Ethical Hacking and Penetration Testing Made Easy|security,pentest|
1544001665|9781544001661|2017-02|Joshua Cody|CreateSpace|Tor: Exactly How to Remain Invisible on the Anonymous Deep Web|security,pentest,tor|
1118608577|9781118608579|2014-02|Christopher Hadnagy|Wiley|Unmasking the Social Engineer: The Human Element of Security|security,pentest|
1534873066|9781534873063|2016-10|Alan Klement|Jobs To Be Done|When Coffee and Kale Compete: Become Great at Making Products People Will Buy|agile|
1617293822|9781617293825|2017-05|Peter Sbarski|Manning Publications|Serverless Architectures on AWS: With examples using AWS Lambda|aws,serverless|
1118662091|9781118662090|2014-03|Wade Alcorn, Christian Frichot, Michele Orru|Wiley|The Browser Hacker's Handbook|security,hacker|
71817018|9780071817011|2013-07|Neil Bergman, Mike Stanfield, Jason Rouse, Joel Scambray, Sarath Geethakumar, Swapnil Deshmukh, Scott Matsumoto, John Steven, Mike Price|McGraw-Hill Education|Hacking Exposed Mobile: Security Secrets & Solutions|hacker,network,mobile|
1593271441|9781593271442|2008-02|Jon Erickson|No Starch Press|Hacking: The Art of Exploitation, 2nd Edition|hacker,pentest|
1491925612|9781491925614|2017-06|Nikhil Buduma|O'Reilly Media|Fundamentals of Deep Learning: Designing Next-Generation Machine Intelligence Algorithms|bigdata,machinelearning,ia|
1439896461|9781439896464|2013-04|Anmol Misra, Abhishek Dubey|Auerbach Publications|Android Security: Attacks and Defenses|security,android|
1484222822|9781484222829|2016-11|Robert Svensson|Apress|From Hacking to Report Writing: An Introduction to Security and Penetration Testing|hacker,pentest,security|
1466578955|9781466578951|2015-05|ISC Corporate|Auerbach Publications|Official Guide to the CISSP-ISSMP CBK, Second Edition|security|
321591801|9780321591807|2009-07|Ryan Trost|Addison-Wesley Professional|Practical Intrusion Analysis: Prevention and Detection for the Twenty-First Century|security,pentest|
111860864X|9781118608647|2014-03|Joshua J. Drake, Zach Lanier, Collin Mulliner, Pau Oliva Fora, Stephen A. Ridley, Georg Wicherski|Wiley|Android Hacker's Handbook|android,hacker|
1484228650|9781484228654|2017-06|Manohar Swamynathan|Apress|Mastering Machine Learning with Python in Six Steps: A Practical Implementation Guide to Predictive Data Analytics Using Python|python,datascience,machinelearning|
1783985984|9781783985982|2014-08|Cameron Buchanan|Packt Publishing|Kali Linux CTF Blueprints|pentest,hacker,security|
1118027809|9781118027806|2012-04|Jennifer L. Bayuk, Jason Healey, Paul Rohmeyer, Marcus Sachs, Jeffrey Schmidt, Joseph Weiss|Wiley|Cyber Security Policy Guidebook|security,hacker|
1430263822|9781430263821|2014-08|Umesh Hodeghatta Rao, Umesha Nayak|Apress|The InfoSec Handbook: An Introduction to Information Security|security,hacker|
1783983264|9781783983261|2016-02|Ashish Kumar|Packt Publishing|Learning Predictive Analytics with Python|python,machinelearning|
1119252245|9781119252245|2016-05|Oriyano|Sybex|CEH v9: Certified Ethical Hacker Version 9 Study Guide|security,ceh,pentest|
596518161|9780596518165|2009-02|Chris Fry, Martin Nystrom|O'Reilly Media|Security Monitoring: Proven Methods for Incident Detection on Enterprise Networks|security,network|
1593272901|9781593272906|2012-02|Michael Sikorski, Andrew Honig|No Starch Press|Practical Malware Analysis: A Hands-On Guide to Dissecting Malicious Software|security,malware|
71494618|9780071494618|2008-01|Rich Cannings, Himanshu Dwivedi, Zane Lackey|McGraw-Hill Education|Hacking Exposed Web 2.0: Web 2.0 Security Secrets and Solutions|hacker,security|
151719301X|9781517193010|2015-09|James Eldredge|CreateSpace Independent Publishing Platform|Protect Your Privacy: 17 Must-Know Ways to Keep Your Information Secure Online|hacker,security,network|
1118000153|9781118000151|2011-05|Roderick W. Smith|Sybex|LPIC-2 Linux Professional Institute Certification Study Guide: Exams 201 and 202|linux,lpic|
1484227654|9781484227657|2017-09|Nikhil Ketkar|Apress|Deep Learning with Python: A Hands-on Introduction|python,datascience,machinelearning|
007149426X|9780071494267|2007-12|Joel Scambray|McGraw-Hill Education|Hacking Exposed Windows: Microsoft Windows Security Secrets and Solutions, Third Edition|hacker,windows,pentest|
1617290181|9781617290183|2012-04|Peter Harrington|Manning Publications|Machine Learning in Action|machinelearning|
1484225341|9781484225349|2017-03|Chris Dannen|Apress|Introducing Ethereum and Solidity: Foundations of Cryptocurrency and Blockchain Programming for Beginners|blockchain|
1118888146|9781118888148|2014-07|Gregory J. Touhill, C. Joseph Touhill|Wiley-AIChE|Cybersecurity for Executives: A Practical Guide|security,network|
71613749|9780071613743|2009-01|Stuart McClure, Joel Scambray, George Kurtz|McGraw-Hill Osborne Media|Hacking Exposed: Network Security Secrets and Solutions, Sixth Edition|hacker,security|
1785889745|9781785889745|2016-03|Akhil Wali|Packt Publishing|Mastering Clojure|clojure|
596528124|9780596528126|2006-08|Jeffrey E. F. Friedl|O'Reilly Media|Mastering Regular Expressions|regex|
1785287818|9781785287817|2016-05|Soufiane Tahiri|Packt Publishing|Mastering Mobile Forensics|mobile,forense,security|
1782163220|9781782163220|2013-11|Ahmed Soliman|Packt Publishing|Getting Started with Memcached|memcached,devops|
1849694125|9781849694124|2013-03|Vyacheslav Fadyushin|Packt Publishing|Instant Penetration Testing: Setting Up a Test Lab How-to|pentest,hacker,security|
1593275900|9781593275907|2014-12|Justin Seitz|No Starch Press|Black Hat Python: Python Programming for Hackers and Pentesters|python,hacker|
1784394815|9781784394813|2015-04|Bayo Erinle|Packt Publishing|Performance Testing with Jmeter - Second Edition|jmeter,devops,java|
1119028752|9781119028758|2015-09|Joxean Koret, Elias Bachaalany|Wiley|The Antivirus Hacker's Handbook|hacker,hacker,security|
1484228863|9781484228869|2017-06|Thomas Hunter II|Apress|Advanced Microservices: A Hands-on Approach to Microservice Infrastructure and Tooling|microservices|
1512300772|9781512300772|2015-05|Isaac Sharpe|CreateSpace Independent Publishing Platform|Hacking: Basic Security, Penetration Testing and How to Hack|pentest,hacker,security|
3319160265|9783319160269|2015-06|Susan Lincke|Springer|Security Planning: An Applied Approach|hacker,security|
1785887106|9781785887109|2016-05|Richard Boddington|Packt Publishing|Practical Digital Forensics|hacker,security,forense|
1786464209|9781786464200|2016-05|Heather Mahalik, Rohit Tamma, Satish Bommisetty|Packt Publishing|Practical Mobile Forensics - Second Edition|mobile,security,forense|
1785888447|9781785888441|2016-05|Patrick Li|Packt Publishing|Jira 7 Administration Cookbook - Second Edition|jira|
471917109|9780471917106|2007-01|Larry Stevenson, Nancy Altholz|For Dummies|Rootkits for Dummies|hacker,security,rootkit|
71843655|9780071843652|2015-06|Artur Ejsmont|McGraw-Hill Education|Web Scalability for Startup Engineers|startup,development|
596529317|9780596529314|2007-07|Christopher Wells|O'Reilly Media|Securing Ajax Applications: Ensuring the Safety of the Dynamic Web|hacker,security|
1783281553|9781783281558|2015-04|Gurmukh Singh|Packt Publishing|Monitoring Hadoop|devops,hadoop|
1466559578|9781466559578|2013-07|?|CRC Press|Distributed Networks: Intelligence, Security, and Applications|security,network|
143983721X|9781439837214|2011-08|?|CRC Press|Visual Cryptography and Secret Image Sharing|security,cryptography|
1118825098|9781118825099|2014-07|Michael Hale Ligh, Andrew Case, Jamie Levy, AAron Walters|Wiley|The Art of Memory Forensics: Detecting Malware and Threats in Windows, Linux, and Mac Memory|malware,security,forense|
71823077|9780071823074|2016-06|Christopher C. Elisan, Michael A. Davis, Sean M. Bodmer, Aaron LeMasters|McGraw-Hill Education|Hacking Exposed Malware & Rootkits: Security Secrets and Solutions, Second Edition|malware,security,rootkit|
1784395749|9781784395742|2015-10|B. Diane Blackwood|Packt Publishing|Qlikview for Finance|finance,qlikview|
71740643|9780071740647|2010-11|Joel Scambray, Vincent Liu, Caleb Sima|McGraw-Hill Education|Hacking Exposed Web Applications, Third Edition|hacker,security|
71626778|9780071626774|2009-10|Aaron Philipp, David Cowen, Chris Davis|McGraw-Hill Education|Hacking Exposed Computer Forensics, Second Edition: Computer Forensics Secrets & Solutions|hacker,security,forense|
1484223241|9781484223246|2016-12|Sagar Ajay Rahalkar|Apress|Certified Ethical Hacker (CEH) Foundation Guide|ceh,pentest,security|
1118787315|9781118787311|2014-02|Bruce Dang, Alexandre Gazet, Elias Bachaalany|Wiley|Practical Reverse Engineering: x86, x64, ARM, Windows Kernel, Reversing Tools, and Obfuscation|development,security|
1593270712|9781593270711|2006-04|Michael W Lucas|No Starch Press|PGP & GPG: Email for the Practical Paranoid|cryptography,security|
1484226917|9781484226919|2017-05|Jan Newmarch|Apress|Network Programming with Go: Essential Skills for Using and Securing Networks|golang,network|
1785880772|9781785880773|2016-03|James D Miller|Packt Publishing|Learning IBM Watson Analytics|analytics,watson,machinelearning|
1782163484|9781782163480|2013-04|Wayne Ye|Packt Publishing|Instant Cucumber BDD How-to|cucumber,bdd,test|
1786460807|9781786460806|2016-06|Paul Asjes|Packt Publishing|Building Slack Bots|slack,bot|
1119137829|9781119137825|2016-06|Troy McMillan|Sybex|CompTIA Server+ Study Guide: Exam SK0-004|security,comptia|
1617293741|9781617293740|2017-06|Matt Bailey|Manning Publications|CoreOS in Action: Running Applications on Container Linux|devops,coreos|
71666613|9780071666619|2010-07|Johnny Cache, Joshua Wright, Vincent Liu|Mcgraw-Hill Osborne Media|Hacking Exposed Wireless: Wireless Security Secrets & Colutions|wireless,hacker,security|
72262575|9780072262575|2008-08|ISECOM|McGraw-Hill Education|Hacking Exposed Linux, 3rd Edition|hacker,security|
321774639|9780321774637|2012-05|Mark Summerfield|Addison-Wesley Professional|Programming in Go: Creating Applications for the 21st Century (Developer's Library)|golang|
321817141|9780321817143|2012-05|David Chisnall|Addison-Wesley Professional|The Go Programming Language Phrasebook (Developer's Library)|golang|
672337797|9780672337796|2017-01|Kevin Hoffman, Dan Nemeth|Addison-Wesley Professional|Cloud Native Go: Building Web Applications and Microservices for the Cloud with Go and React (Developer's Library)|golang|
1478355824|9781478355823|2012-09|Caleb Doxsey|CreateSpace Independent Publishing Platform|An Introduction to Programming in Go|golang|
1484211898|9781484211892|2016-11|Shiju Varghese|Apress|Go Recipes: A Problem-Solution Approach|golang|
1617291781|9781617291784|2015-11|William Kennedy, Brian Ketelsen, Erik St. Martin|Manning Publications|Go in Action|golang|
1633430073|9781633430075|2016-10|Matt Butcher, Matt Farina|Manning Publications|Go in Practice: Includes 70 Techniques|golang|
178398130X|9781783981304|2015-04|Nathan Kozyra|Packt Publishing - ebooks Account|Mastering Go Web Services|golang|
1783983485|9781783983483|2014-07|Nathan Kozyra|Packt Publishing - ebooks Account|Mastering Concurrency in Go|golang|
1787123499|9781787123496|2016-08|Nathan Kozyra, Mat Ryer|Packt Publishing|Go: Building Web Applications|golang|
1491904909|9781491904909|2014-09|Jeff Patton|O'Reilly Media|User Story Mapping: Discover the Whole Story, Build the Right Product|agile,design|
1119150795|9781119150794|2016-10|Christine Bresnahan; Richard Blum|Sybex|LPIC-2: Linux Professional Institute Certification Study Guide: Exam 201 and Exam 202|linux,lpic,certification|
1118960874|9781118960875|2015-06|Dan Olsen|Wiley|The Lean Product Playbook: How to Innovate with Minimum Viable Products and Rapid Customer Feedback|lean,agile|
1617292826|9781617292828|2016-06|Luis Atencio|Manning Publications|Functional Programming in JavaScript: How to improve your JavaScript programs using functional techniques|javascript,functional|
321712471|9780321712479|2011-01|Jurgen Appelo|Addison-Wesley Professional|Management 3.0: Leading Agile Developers, Developing Agile Leaders|agile,business,leadership|
672329468|9780672329463|2010-07|Robert Love|Addison-Wesley Professional|Linux Kernel Development (3rd Edition)|linux,kernel|
1593276141|9781593276140|2015-04|Bryson Payne|No Starch Press|Teach Your Kids to Code: A Parent-Friendly Guide to Python Programming|python|
321294319|9780321294319|2005-08|Greg Hoglund, Jamie Butler|Addison-Wesley Professional|Rootkits: Subverting the Windows Kernel|hacker,pentest,security|
71447741|9780071447744|2004-12|John Baldoni|McGraw-Hill|Great Motivation Secrets of Great Leaders|business,management|
71636080|9780071636087|2009-10|Carmine Gallo|McGraw-Hill Education|The Presentation Secrets of Steve Jobs: How to Be Insanely Great in Front of Any Audience|presentation,business|
470343435|9780470343432|2008-10|Wolfgang Mauerer|Wrox|Professional Linux Kernel Architecture|linux,kernel|
3319328220|9783319328225|2016-08||Springer|Cyber-Physical Security: Protecting Critical Infrastructure at the State and Local Level|security,hacker,pentest|
1597497355|9781597497350|2012-11|Mark Talabis, Jason Martin|Syngress|Information Security Risk Assessment Toolkit: Practical Assessments through Data Collection and Data Analysis|security,business|
185788275X|9781857882759|2001-06|Bill Lucas|Nicholas Brealey|Power Up Your Mind: Learn Faster, Work Smarter|business,other|
030788791X|9780307887917|2011-12|||The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses|lean,startup,business|
71742387|9780071742382|2011-01|Chris Davis, Mike Schiller, Kevin Wheeler|McGraw-Hill Education|IT Auditing Using Controls to Protect Information Assets, 2nd Edition|security,business|
764599038|9780764599033|2006-01|Paul Mladjenovic|For Dummies|Stock Investing For Dummies|stock,finance|
982866917|9780982866917|2011-02|Chris Sims, Hillary Louise Johnson|Dymaxicon|The Elements of Scrum|scrum,agile|
321767950|9780321767950|2011-05|Damian Tommasino|Pearson IT Certification|Hands-on Guide to the Red Hat Exams: RHCSA and RHCE Cert Guide and Lab Manual|linux,certification|
989925204|9780989925204|2011-05|SCRUMstudy|SCRUMstudy|A Guide to the Scrum Body of Knowledge (SBOKTM Guide) - 2016 edition|agile,scrum|
1491927304|9781491927304|2015-09|Jim Blandy|O'Reilly|Why Rust: Trustworthy, Concurrent Systems Programming|rust|
1491926628|9781491926628|2015-09|Brian Rinaldi|O'Reilly|Static Site Generators: Modern Tools for Static Website Development|html|
1491928561|9781491928561|2015-05|David Mertz|O'Reilly|Functional Programming in Python|python,functional|
1491940839|9781491940839|2015-08|Eric J. McNulty|O'Reilly|Your Critical First 10 Days as a Leader|leadership,business|
1491994313|9781491994313|2017-09|Nick Tune and Scott Millett|O'Reilly|Designing Autonomous Teams and Services|leadership,business|
1491932483|9781491932483|2015-05|Ilya Grigorik|O'Reilly|HTTP/2: A New Excerpt from High Performance Browser Networking|http2|
1491960271|9781491960271|2016-05|Christina Wodtke|O'Reilly|Introduction to OKRs|okr|
1491963319|9781491963319|2016-07|Mark Richards|O'Reilly|Microservices Antipatterns and Pitfalls|microservices,development|
1491955505|9781491955505|2016-02|Amelia Bellamy-Royds and Kurt Cagle|O'Reilly|Modern SVG|frontend,svg,development|
1491933428|9781491933428|2015-10|Richard Warburton|O'Reilly|Object-Oriented vs. Functional Programming|development|
1491944066|9781491944066|2016-09|Pete Mastin|O'Reilly|Real User Measurements|development,metrics|
1491970799|9781491970799|2016-11|Michael Hausenblas|O'Reilly|Serverless Ops|serverless,development|
1491967317|9781491967317|2016-08|Esther Schindler|O'Reilly|The Secrets Behind Great One-on-One Meetings|leadership,management|
1491928158|9781491928158|2015-05|Eric A. Meyer|O'Reilly|Transforms in CSS|css,frontend|
1491959244|9781491959244|2016-09|Russell Pavlicek|O'Reilly|Unikernels|kernel,linux|
1491927283|9781491927281|2017-12|Jim Blandy, Jason Orendorff|O'Reilly|Programming Rust: Fast, Safe Systems Development|rust|
1980901754|9781980901754|2018-05|Peter Kim|Independently published|The Hacker Playbook 3: Practical Guide To Penetration Testing|pentest,hacker,security|
1892005212|9781892005212|2007-05|Thomas d'Ansembourg|Puddledancer Press|Being Genuine: Stop Being Nice, Start Being Real|selfhelp|
1484227956|9781484227954|2017-08|Pradeep Macharla|Apress|Android Continuous Integration: Build-Deploy-Test Automation for Android Mobile Apps|android,mobile|
8576050560|9788576050568|2006-05|H. M. Deitel|Pearson|C++ como programar - 5a edicao|cpp|
1491992476|9781491992470|2017-12|Vandad Nahavandipoor|O'Reilly Media|iOS 11 Swift Programming Cookbook: Solutions and Examples for iOS Apps|ios,mobile,swift,apple|
1484226887|9781484226889|2017-06|Abhishek Mishra|Apress|iOS Code Testing: Test-Driven Development and Behavior-Driven Development with Swift|ios,mobile,swift,apple,testing|
1484231554|9781484231555|2018-02|Ted Hagos|Apress|Learn Android Studio 3: Efficient Android App Development|android,mobile|
1892005034|9781892005038|2003-09|Marshall B. Rosenberg|Puddledancer Press|Nonviolent Communication: A Language of Life - 2nd edition|selfhelp,communication|
1484233328|9781484233320|2018-01|Mark Wickham|Apress|Practical Android: 14 Complete Projects on Advanced Techniques and Approaches|android,mobile|
1491999225|9781491999226|2018-01|Matt Neuburg|O'Reilly Media|Programming iOS 11: Dive Deep into Views, View Controllers, and Frameworks|ios,mobile,swift,apple,testing|
1786466201|9781786466204|2017-02|Mario Castro Contreras|Packt Publishing|Go Design Patterns|golang,designpatterns|
136123562|9780136123569|2014-01|Paul Deitel, Harvey M. Deitel|Pearson|C Como Programar|clang|
8576082713|9788576082712|2008-02|Steve Krug|Alta Books|Não Me Faça Pensar – 2a edicao|design,ux|
471606952|9780471606956|2000-09|Douglas Schmidt, Michael Stal, Hans Rohnert, Frank Buschmann|Wiley|Pattern-Oriented Software Architecture Volume 2: Patterns for Concurrent and Networked Objects|designpatterns,java,oo|
073845317X|9780738453170|2004-04|Mark Endrei, Jenny Ang|IBM|Patterns: Service-Oriented Architecture and Web Services|designpatterns,ibm|
8582714548|9788582714546|2017-12|Marsha M. Linehan|Artmed|Treinamento de Habilidades em DBT – Paciente – 2a edicao|tbt,selfhelp,depressao|
8543005671|9788543005676|2015-12|Andrew S. Tanenbaum|Pearson|Sistemas operacionais modernos – 4a edicao|network,hardware,os|
0470497025|9780470497029|2009-10|Jeff Duntemann|Wiley|Assembly Language Step-by-Step Third Edition|network,os,reverse|
0132916525|9780132916523|2012-08|Andrew S. Tanenbaum, Todd Austin|Pearson|Structured Computer Organization (6th Edition)|os,reverse,tanenbaum|
0735684189|9780735684188|2017-05|Pavel Yosifovich, Mark E. Russinovich, David A. Solomon, Alex Ionescu|Microsoft Press|Windows Internals, Part 1: System architecture, processes, threads, memory management, and more (7th Edition)|os,windows,reverse|
0764574817|9780764574818|2005-04|Eldad Eilam|Wiley|Reversing: Secrets of Reverse Engineering|os,reverse|
1118063333|9781118063330|2012-12|Abraham Silberschatz,Peter B. Galvin,Greg Gagne|Wiley|Operating System Concepts|os,reverse|
1449373321|9781449373320|2017-04|Martin Kleppmann|O'Reilly Media|Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems|architecture,development|
1491930892|9781491930893|2015-05|Ian Robinson,Jim Webber,Emil Eifrem|O'Reilly Media|Graph Databases 2nd Edition|database,neo4j|
1934356920|9781934356920|2012-05|Jim R. Wilson,Eric Redmond|The Pragmatic Programmers|Seven Databases in Seven Weeks: A Guide to Modern Databases and the NoSQL Movement|database,neo4j,nosql,postgres,mysql|
1593277504|9781593277505|2017-12|James Forshaw|No Starch Press|Attacking Network Protocols: A Hacker's Guide to Capture, Analysis, and Exploitation|pentest,security,hacking|
1593278616|9781593278618|2019-07|Peter Yaworski|No Starch Press|Real-World Bug Hunting: A Field Guide to Web Hacking|pentest,security,hacking|
0071780289|9780071780285|2012-08|Stuart McClure; Joel Scambray; George Kurtz|McGraw-Hill Education|Hacking Exposed 7: Network Security Secrets and Solutions|pentest,security,hacking|
1782163166|9781782163169|2013-09|Joseph Muniz; Aamir Lakhani|Packt Publishing|Web Penetration Testing with Kali Linux|pentest,security,hacking|
1593277164|9781593277161|2019-05|Alex Matrosov; Eugene Rodionov; Sergey Bratus|No Starch Press|Rootkits and Bootkits: Reversing Modern Malware and Next Generation Threats|pentest,security,hacking|
1732265186|9781732265189|2019-05|Will Larson|Stripe Press|An Elegant Puzzle: Systems of Engineering Management|software,agile,management|
1484251806|9781484251805|2019-12|Rap Payne|Apress|Beginning App Development with Flutter: Create Cross-Platform Mobile Apps|flutter,mobile,dart|
1789344964|9781789344967|2019-03|Prajyot Mainkar; Salvatore Giordano|Packt Publishing|Google Flutter Mobile Development Quick Start Guide: Get up and running with iOS and Android mobile app development|flutter,mobile,dart|
1484249712|9781484249710|2019-07|Frank Zammetti|Apress|Practical Flutter: Improve your Mobile Development with Google Latest Open-Source SDK|flutter,mobile,dart|
1092297375|9781092297370|2019-05|Mark Clow|Independently published|Learn Google Flutter Fast: 65 Example Apps|flutter,mobile,dart|
1593275676|9781593275679|2014-12|Brian Ward|No Starch Press|How Linux Works 2nd Edition: What Every Superuser Should Know|linux,opensource|
